id,views,likes,shares,duration,description,url
7396561618378722568,707000,50300,355,48,TOP góc kê “ÍT NGƯỜI BIẾT” trong chế độ MP 😎 #CODMVN #callofdutymobilevn #gamingontiktok ,https://www.tiktok.com/@codm.vng.games/video/7396561618378722568
7390263703704194322,560700,10300,137,14,Khi SNIPER sử dụng Perk CỨNG CÁP - TOUGHNESS 😎 #callofdutymobilevn #codmvn #gamingontiktok,https://www.tiktok.com/@codm.vng.games/video/7390263703704194322
7398180499354602759,240100,8568,163,15,Review thẻ bổ trợ RẮN BIỂN trong chế độ MP 😎 #callofdutymobilevn #codmvn #gamingontiktok,https://www.tiktok.com/@codm.vng.games/video/7398180499354602759
7398140002191920392,471300,35300,499,33,Không ngờ tới phải không 😂 #callofdutymobilevn #codmvn #gamingontiktok,https://www.tiktok.com/@codm.vng.games/video/7398140002191920392
7386215290561973512,1200000,33900,448,17,Số 4 chắc có nhiều tâm sự lắm 😔 #callofdutymobilevn #codmvn #gamingontiktok,https://www.tiktok.com/@codm.vng.games/video/7386215290561973512
7397036139317595393,172500,11700,92,50,Khi bạn thuộc tất cả góc kê trong bản đồ MP trong CODM 😎 #callofdutymobilevn #codmvn #gamingontiktok,https://www.tiktok.com/@codm.vng.games/video/7397036139317595393
7400114558343466273,129300,17400,426,47,Did you ever see a drop like this? @miturdeath  #akmancodm #codmobile,https://www.tiktok.com/@akmancodm/video/7400114558343466273
7399973435306167584,114500,12600,159,46,this revenger wouldn´t let me alone...  #akmancodm #codmobile,https://www.tiktok.com/@akmancodm/video/7399973435306167584
7399601810312416545,125200,15800,333,74,"Streamsniping, holding hands and still crying... #akmancodm #codmobile",https://www.tiktok.com/@akmancodm/video/7399601810312416545
7399241115720830240,161400,15400,384,19,ACTIVISION?! what is this now?! #akmancodm #codmobile,https://www.tiktok.com/@akmancodm/video/7399241115720830240
7399037374522559777,248600,18000,352,31,ACTIVSION HOW?! #akmancodm #codmobile,https://www.tiktok.com/@akmancodm/video/7399037374522559777
7398888855832661281,300400,33400,466,72,bad boys bad boys what you gonna do #akmancodm #codmobile,https://www.tiktok.com/@akmancodm/video/7398888855832661281
7398771975780338977,121300,9550,150,63,with this strategy you will never lose #akmancodm #codmobile,https://www.tiktok.com/@akmancodm/video/7398771975780338977
7398736537489313057,213900,32200,582,19,ACTIVISION?! #akmancodm #codmobile,https://www.tiktok.com/@akmancodm/video/7398736537489313057
7398586265412570400,305100,17800,248,58,they thought Im a free kill #akmancodm #codmobile,https://www.tiktok.com/@akmancodm/video/7398586265412570400
7398509823437933856,178000,16400,201,55,from 17 to 25 kills in 50 sec... @miturdeath @pariscod  #akmancodm #codmobile,https://www.tiktok.com/@akmancodm/video/7398509823437933856
7398367422442425633,222600,27200,493,91,"""If you win, you can have my Girlfriend"" #akmancodm #codmobile",https://www.tiktok.com/@akmancodm/video/7398367422442425633
7375179048487685422,2100000,140500,914,31,BLACK OPS 2 Woods sees Menendez and crashes out #callofduty #blackops #blackops6 #codblackops #newcallofduty #gamingnews #foryoupage #bo6 #fyp #warzone #mw3 #zombies #codzombies #zombiesnews #blackopsnews #newzombie #bo2 #blackops2 #woods #menendez #mason #blackopsbestmoments #callofdutyclips ,https://www.tiktok.com/@machiavellicod/video/7375179048487685422
7375576326809423146,217400,11700,99,18,Replying to @mikeawsd 🕸️ Menendez tries to save his sister from Woods #callofduty #blackops #blackops6 #codblackops #newcallofduty #gamingnews #foryoupage #bo6 #fyp #warzone #mw3 #zombies #codzombies #zombiesnews #blackopsnews #newzombie #blackopsmoments #frankwoods #menendez #codnostalgia #codmoments,https://www.tiktok.com/@machiavellicod/video/7375576326809423146
7378577450697100586,290500,18300,531,49,BO6 NEW MOVEMENT. THOUGHTS? #blackops6 #blackops6news #cod #callofduty #callofdutynews #codnews #bo6 #bo6leaks #bo6news #blackops #codzombies #bo6zombies #blackopsnews,https://www.tiktok.com/@machiavellicod/video/7378577450697100586
7377807586520780074,163300,4593,662,15,*NEW* Black Ops 6 leak rumors that there will be “Omnidirectional Movement” and the return of sliding 🔥🔥 #callofduty #blackops #blackops6 #codblackops #newcallofduty #gamingnews #foryoupage #bo6 #fyp #warzone #mw3 #zombies #codzombies #blackopsnews,https://www.tiktok.com/@machiavellicod/video/7377807586520780074
7391171927966108935,2600000,168700,572,39,The CS community showcasing their creativity 😍 (Pt. 3)  #cs2 #csgo #counterstrike2 #counterstrike #cs2memes #csgomoments #csgomemes #ohnepixel ,https://www.tiktok.com/@ohnealpixel/video/7391171927966108935
7372490491083967752,2900000,206900,981,38,He has PTSD from the first Talon knife incident 💀 #cs2 #csgo #counterstrike2 #counterstrike #cs2memes #csgomoments #csgomemes #ohnepixel ,https://www.tiktok.com/@ohnealpixel/video/7372490491083967752
7363810409792539922,1700000,188700,1234,31,This is why CS players are switching over to Valorant 🤯 #cs2 #csgo #counterstrike2 #counterstrike #valorant #valorantclips #csmemes #csgomoments #csgomemes #ohnepixel #gaming ,https://www.tiktok.com/@ohnealpixel/video/7363810409792539922
7398620731396853010,1100000,118600,377,41,Bro was about to join them at the end 😭 #cs2 #csgo #counterstrike2 #counterstrike #cs2memes #csgomoments #csgomemes #ohnepixel ,https://www.tiktok.com/@ohnealpixel/video/7398620731396853010
7109082779048185094,1700000,110400,366,17,is he allowed to use that??? #csgo,https://www.tiktok.com/@ohnepixel/video/7109082779048185094
7128005763737439494,1700000,135200,993,9,#csgo #fyp,https://www.tiktok.com/@ohnepixel/video/7128005763737439494
7071994485428800774,2700000,267000,808,19,he did not just say that during a major qualifier 😂💀 #csgo,https://www.tiktok.com/@ohnepixel/video/7071994485428800774
7400065528506682656,102200,10200,36,17,Polish FranzJ 💀,https://www.tiktok.com/@ohnepixel/video/7400065528506682656
7399724954683493665,125400,10600,64,13,just one more case #thehobby #counterstrike,https://www.tiktok.com/@ohnepixel/video/7399724954683493665
7399618389548862753,305400,28100,110,16,Bros moving to valorant 💀,https://www.tiktok.com/@ohnepixel/video/7399618389548862753
7399315899884342561,568800,46400,179,22,bros a valorant expert now 💀,https://www.tiktok.com/@ohnepixel/video/7399315899884342561
7399296077066767649,333200,14900,113,22,his keyboard ruined the game 💀 #cs2,https://www.tiktok.com/@ohnepixel/video/7399296077066767649
7399262491521387808,223000,23300,37,22,THIS was just unboxed 😳 #cs2skins,https://www.tiktok.com/@ohnepixel/video/7399262491521387808
7399015255436758304,573600,18400,124,17,this can't be real 😳 #ishowspeed,https://www.tiktok.com/@ohnepixel/video/7399015255436758304
7398973931278978337,978200,114700,361,11,taking care of my team,https://www.tiktok.com/@ohnepixel/video/7398973931278978337
7398948091967163681,313300,22600,223,29,fix your game 💀 #counterstrike2,https://www.tiktok.com/@ohnepixel/video/7398948091967163681
7398934798443498784,142000,8335,32,14,"$10,000 fine in valorant 💀 #cs2 #esports",https://www.tiktok.com/@ohnepixel/video/7398934798443498784
7398880926220045601,288500,21600,68,8,counter-strike is done 💀,https://www.tiktok.com/@ohnepixel/video/7398880926220045601
7395698710987984171,3700000,367600,1250,13,new shoe unlocked?,https://www.tiktok.com/@hotblockchain/video/7395698710987984171
7390518159519911211,8200000,820200,1113,13,"since yall liked the first one! and yes, i do only have one pir of heels lol",https://www.tiktok.com/@hotblockchain/video/7390518159519911211
7380046312198180139,1800000,177100,672,24,I JUST NEED ONE! @Trü Frü available at your local Walmart dawling! #trufrupartner,https://www.tiktok.com/@khian.kb/video/7380046312198180139
7394635989500710186,4700000,786200,1095,60,Tuxedo Cat Activities #cat #catsoftiktok #pet #petsoftiktok #funnycats #funnypets #catlover #tuxedocat #foryou #fypage ,https://www.tiktok.com/@petlovers216/video/7394635989500710186
7390520947608014110,11000000,1700000,4723,15,Hopefully he drops one day…,https://www.tiktok.com/@create.every.d4y/video/7390520947608014110
7396167409595452715,3400000,568900,2564,15,@pglang just tell me if theres a song or not…,https://www.tiktok.com/@create.every.d4y/video/7396167409595452715
7390355838071819538,632200,71100,5519,124,Guys real account bas yehi hai 1.1M followers wala 🙂 #tmg_amna  #tmgamna,https://www.tiktok.com/@tmg_amna/video/7390355838071819538
7363668130465434898,988200,142700,8201,19,❤️,https://www.tiktok.com/@tmg_amna/video/7363668130465434898
7373280613673045253,1700000,149300,7115,14,We're 1 million family❤️ #tmgamna #1millonfollowers #pubgmobile #pubg #tmg_amna #girlgamer ,https://www.tiktok.com/@tmg_amna/video/7373280613673045253
7399279104433982738,122200,8743,299,49,Ye to bht fast thy 😱 #PUBGMNextStarProgram #PUBGMOBILE  #PUBGMOBILEC7S19,https://www.tiktok.com/@tmg_amna/video/7399279104433982738
7399278537041136914,121500,8516,289,48,Badla loongi 😱 #PUBGMNextStarProgram #PUBGMOBILE  #PUBGMOBILEC7S19,https://www.tiktok.com/@tmg_amna/video/7399278537041136914
7398908578284752146,129400,11100,441,43,They have no idea 😂 #PUBGMNextStarProgram #PUBGMOBILE  #PUBGMOBILEC7S19,https://www.tiktok.com/@tmg_amna/video/7398908578284752146
7400140384921308458,1500000,268000,702,13,Trio back at it 😂🔥🔥 ( @Zeddy Will 🤠 & @LightskinMonte ) #jerseyclub #jerseyyjoe #jersey #trend #viral #fyp ,https://www.tiktok.com/@jerseyyjoe/video/7400140384921308458
7390163108938943790,3200000,491400,711,45,"STAND UP COMEDY TOUR: Palm Springs 8/2 | NYC 8/9 | Gary, IN 8/23 | Richmond 8/24 | Louisville 9/6-7 | Glasgow 9/18 | Dublin 9/19 | London 9/20 | Belfast 9/21 | Manchester 9/22 | Miami 9/27-29 | Irvine 10/11-13 | Toronto 10/17 | Pittsburg 10/18 | Cincinnati 10/19 | Philadelphia 10/25 | Newark 10/26 | Washington DC 11/2 | Oxnard 11/15-17 | VA Beach 12/13-14 ",https://www.tiktok.com/@blaucomedy/video/7390163108938943790
7399736879878245662,1100000,22800,399,60,Satisfying Wheel Cleaning! #wddetailing #detailing #satisfying #trending #carcleaning #barnfind #fyp #carwash #trend #asmr #pressurewashing #satisfyingvideos #cardetailing ,https://www.tiktok.com/@wddetailing/video/7399736879878245662
7400285987613576491,2200000,376300,1602,6,I recorded a nose print for a stupid guy and he was so angry that he cursed for ten minutes #catnoseprintunlock ,https://www.tiktok.com/@mr.cattttttt/video/7400285987613576491
7371880681741241646,4600000,44700,322,57,its like the signs are helping me check my vitality. 👀 its moments like this that make me believe in the colors of the wind 🥹🤍✨🍀 #signs #goodluck #vital #condition ,https://www.tiktok.com/@thegraciecarol/video/7371880681741241646
7398066242579434782,2100000,274800,1436,12,the ones who’ve been here day 1 know how rough 1L was for me.. but it rlly does feel like things are looking up now 🥹 #lawschool #lawstudent #1L #lawschoollife #lawschooltips #lawstudentlife #lawtok ,https://www.tiktok.com/@molizabaeth/video/7398066242579434782
7394303203380170015,978300,61900,1285,15,Join along as we expose the scum of society. Full documentary on my YT now. #truecrime #truecrimetiktok #truecrimetok #crimetok #evil #dark #disturbing #epstein #epsteinisland #jeffreyepstein #conspiracy #conspiracytheory #dark #disturbing #michigan #mi #america #politics ,https://www.tiktok.com/@theparanormalfiles/video/7394303203380170015
7368276526166560046,2500000,192800,736,46,Not her FACE!! She was so disgusted LOL @brooklynn #fypシ #trending #viral #couple #couplegoals #Love #boyfriend #themacfamily ,https://www.tiktok.com/@themacfamily/video/7368276526166560046
7397606088373472558,3600000,719400,8841,7,,https://www.tiktok.com/@thaatbishlilyy/video/7397606088373472558
7371182464254938410,9700000,82800,210,57,3 scary videos #scary #horror #mystery #scaryvideos ,https://www.tiktok.com/@nodrama_scaryvideos96/video/7371182464254938410
7390906956946378014,6200000,318800,1028,60,Amazon Kitchen Finds.. wait for last one. #tiktokmademebuyit #amazonfinds #gadget #fyp #amazonmusthaves ,https://www.tiktok.com/@findsfromamazon26/video/7390906956946378014
7367053034674769198,1600000,147400,574,62,gets worse… #gym #gymtok #gymgirl #girl #fyp ,https://www.tiktok.com/@summerfarage/video/7367053034674769198
7393054859102063903,38600000,2800000,15000,25,We tried the egg toss challenge @Kai Cenat @Logan Paul @IShowSpeed #eggchallenge #spinthebottle ,https://www.tiktok.com/@mrbeast/video/7393054859102063903
7400055345785228587,1000000,40400,293,13,"Tried the viral rice paper croissant 🥐 They’re gluten free and turned out wayyy better than I expected. Also very fun and easy to make, 10/10 would recommend. #croissant #ricepaper #glutenfree ",https://www.tiktok.com/@homemeide/video/7400055345785228587
7384288536607853866,6300000,365500,2670,11,,https://www.tiktok.com/@sophieraiin/video/7384288536607853866
7384513320675757358,2700000,82000,2733,89,Original video   So what happened was 3 young males did a drive by shooting that has seriously injured a 70 yr old lady. 40 rounds were let off! The 3 males took police on a high speed chase and wrecked on a bridge leading to Pace. 3 males jumped out the vehicle and jumped off of bridge causing the K-9 dog “Streeter” to jump off the bridge behind one of the suspects. #fypシ゚viral #4u #pensacolaflorida #pensacola #escambiacounty #florida #viral #foryoupage #trending ##trendingsound #Viral #fypage #fypシ゚viral #fypage #hashtag #original #originalsound #fanpage #wildingout #,https://www.tiktok.com/@shy_shyy54/video/7384513320675757358
7379681991781895467,77900000,2700000,19100,113,How to spice up your bedroom! 🌶️ I know you all want one... Check link in my bio for access to these tools #DoItWithHART #HARTPartner @HART Tools ,https://www.tiktok.com/@blake.kinsman/video/7379681991781895467
7399665920492260650,1300000,18400,33,60,#satisfying #satisfyingvideo #coloring #coloringbook ,https://www.tiktok.com/@_choose.happy_/video/7399665920492260650
7396819635791826219,1100000,118000,925,59,Which decade was your favorite 🤔 @FIK-SHUN ,https://www.tiktok.com/@itzslavik/video/7396819635791826219
7378725764390505774,2900000,190400,658,9,interlinked 💕,https://www.tiktok.com/@themailmansbaby/video/7378725764390505774
